,CH 1,CH 2,CH 3,CH 4,CH 5,CH 6,CH 7,CH 8,CH 9,CH 10,CH 11,CH 12,CH 13,CH 14,CH 15,CH 16,CH 17,CH 18,CH 19,CH 20,CH 21,CH 22,CH 23,CH 24,CH 25,CH 26,CH 27,CH 28,TTL
0,-31.140106818529,-2.493489446595,12.522073826799,-3.353060814326,16.291026527627,-5.512043682784,27.484807602747,-10.478329059526,-4.251558531113,-5.868625066207,-37.259478094919,26.061432892823,-8.209329677597,3.165933764372,-19.355532081011,24.812614161262,-4.942640833297,4.325798310273,-8.267802931648,-10.085336855336,-28.336870362086,25.721524954853,-18.248557009824,-27.139249241935,-22.436600729462,1.321050797012,24.866340465724,-3.506705572103,-51.197602338523
1,-29.307741130369,2.279432153643,12.501785233796,-2.505360322641,19.574280226094,-8.942406691366,24.622614743703,-6.565063725149,-6.917435838447,-5.139692007684,-41.417021688712,23.192074562309,-3.839515004465,2.329648653692,-9.148933647042,23.406427381805,-4.977010466373,0.279415961043,-5.075120636974,-11.686516272164,-26.154385416668,32.895857581908,-14.221495478307,-22.744367569465,-27.947957267595,-7.385499386324,22.452349994474,0.701582240659,-51.594186621251
2,-27.702282955172,8.922329645685,14.970568883440,0.285329178398,20.652231339676,-9.747791230548,26.470480512646,-6.540420898586,-9.932171268679,-0.615748972458,-36.626038044838,22.963659068978,-2.398272572677,3.737460767758,-1.928567786637,23.620137496396,-5.637751819085,0.656363368150,-0.912207131308,-12.208351114238,-27.076402828840,38.526148806376,-15.601179442449,-15.642572341337,-22.937030631893,-13.814238150441,23.307526620007,2.255787160254,-48.658831164476
3,-24.823603667431,20.961865550818,12.206322108035,3.033809498828,24.628967501890,-9.420399660295,27.115458519113,-10.580718132909,-11.501466034991,4.979851863918,-25.510287847273,26.240491095696,-6.122523453208,7.036919830550,4.434659192754,26.495219904221,-4.470479196333,-1.613234928270,4.753774932306,-9.307396733926,-28.811295840215,38.885423745906,-19.386737495272,-11.632625103480,-9.342134147233,-17.592625110840,27.190152345114,6.018527514525,-40.682913990009
4,-19.734471382648,26.244550696437,9.041902232023,8.908017819510,25.174936960689,-8.281375698802,19.839374565982,-14.894536694088,-11.986889553518,10.286699236256,-13.723965825306,28.562710336987,-15.090657164247,8.758918616016,8.593570209425,32.656041691083,-0.593427691135,-2.906817735723,14.016879351143,-3.821302310529,-32.614071072792,34.674176882528,-21.373619921985,-10.978757758712,4.864436644541,-20.969162073572,32.160365915817,10.067109321645,-32.490956404604
5,-17.468192604636,21.649465055864,8.320501241198,13.694698027018,18.093875873220,-8.672920135613,15.751258437179,-14.874097981411,-13.849096662497,16.518191680933,-2.493020203263,28.523141264713,-21.472920413200,5.587797786108,9.875392394351,35.919534885542,1.265532103492,-3.480928586400,20.612187024572,1.734800836973,-39.022032871770,30.971764838612,-21.088889805273,-8.621458208204,15.098475788391,-20.583873846003,36.749585270843,12.577030789844,-24.493706706906
6,-16.524288084323,13.981905522757,6.367354532237,17.085444129552,10.607493000624,-12.806263218633,16.379748053538,-14.934141307996,-14.092675176145,19.238013901409,3.323084686492,28.198264153104,-25.913338830292,-0.200937160855,5.329351843741,31.495870841356,-0.093366900056,-6.377470072109,21.842831680323,6.808139512130,-42.534147631406,28.343410185150,-20.428639717365,-4.518359422011,18.182199667273,-17.507203306004,41.403603405101,13.195944846939,-18.772938534554
7,-15.436249764616,3.612665791221,6.586350682193,20.885498173143,7.737964271693,-20.968233623536,15.882481500336,-14.015990125241,-13.051668268051,15.672712129221,1.344107487242,25.380676108706,-27.156821870133,-8.181065505629,-2.041087935613,21.621129479109,-3.483096947873,-10.472280520225,18.950250215938,8.353175043052,-41.469411275492,26.259111274530,-20.773421956004,-0.932773140185,13.439842484298,-13.196230883484,49.340408245247,12.736738569987,-16.258410258177
8,-13.459321158283,-3.499616385242,4.947366614834,23.153581308250,5.850638874082,-30.481863797263,18.604756126054,-9.327721051038,-7.816614510022,9.343773254612,-4.695536302196,18.945058629425,-21.598395535004,-14.542479543245,-3.844911299925,11.015627685197,-8.229223478131,-14.629911787972,15.717485995409,4.275022671668,-39.759534304325,24.598271900906,-21.837512986259,5.259159705586,5.455157380054,-3.904123406779,55.662280552744,11.329080014185,-12.642418348574
9,-9.690314296181,-2.869102882887,-0.324663767111,21.056752318106,-0.313657711797,-36.575992247144,26.827394253313,-5.267955354363,-4.285754445727,3.136906229200,-12.385478791495,6.400300502624,-13.147085216235,-13.135040260947,-2.748926916271,1.814706137048,-11.551703337989,-18.433090616189,13.170284365506,-2.784402182874,-39.787922289146,26.555662035442,-23.911272613249,12.499437267858,-3.757520377635,5.590575253347,54.214114748767,6.319864429368,-5.998923110707
10,-7.307730549914,4.952067314497,-6.941679178216,15.154526784545,-7.462916609292,-39.697987348199,34.423905248471,-4.579856005712,-7.644241697820,-1.915844802779,-20.184235445759,-6.114743269971,-7.929442830752,-5.471385192720,-3.202847579884,-0.779702436585,-17.961943671732,-20.905099827878,11.508033299142,-6.113108194527,-40.076856637290,29.356412681834,-24.693330362013,12.481907259529,-7.653415743716,11.055536372383,52.207347600791,0.697382245212,3.731866684222
11,-8.545384193233,13.048812285193,-11.179382121139,10.157158397921,-10.853282374931,-37.580542106794,36.629808737949,-6.943550358035,-11.480644771767,-6.374366991118,-22.496743161443,-11.264155464066,-10.751062134533,0.980894389024,-2.936765528630,6.234583481626,-23.459962681724,-22.411690860743,8.673304196775,-3.907768738879,-39.943834604235,32.093158699665,-23.857808740721,4.802712748234,-2.437286072920,12.562286576533,51.707666120505,-0.925533915663,4.629209499617
12,-11.804049880313,13.074760665869,-9.981813044065,6.532381355994,-13.654275808219,-33.710365287447,36.526205344029,-10.309265795030,-16.125458445620,-6.634730315530,-16.675351204735,-8.917584248238,-17.465009957955,1.263527064524,-0.043621829061,12.224542521885,-22.229708435453,-22.472112199912,7.606151171103,-0.894620862877,-39.154624120352,34.009995074016,-25.238364711106,-3.674584551492,4.266692907578,11.332552144147,49.216983241565,-2.601386219339,-2.213051215598
13,-16.310102779910,11.095524145646,-8.768751635892,4.927690861469,-18.661248110758,-34.204534562751,30.823608055352,-12.945927258540,-19.497881079369,-1.148731064251,-6.236942528745,-2.657277552589,-23.026061088134,-1.080704261797,2.672519497036,14.281684216854,-19.218405647152,-25.977561237548,11.569800080949,2.401358163093,-36.494734187018,32.387425329130,-27.819712699786,-7.298650038886,8.108211698729,10.404148799303,45.712094823043,-3.362798666430,-6.376366595155
14,-20.104006874542,7.313011618855,-9.408826859020,6.604991318622,-24.196153952064,-39.149502604998,18.828042438402,-13.654388708353,-18.638026279402,4.747621614272,2.390186331352,3.922228586159,-26.825286855220,-4.268800340965,2.499039362181,17.118636106388,-18.805333572638,-33.679440081069,11.660916047889,5.233348179120,-31.547530939886,31.390348261061,-29.597245357687,-5.374186000259,8.842281791387,9.420082487146,43.578586026069,-1.970216824825,-11.447489850605
15,-21.868478624425,3.309045210393,-9.279967876327,7.810158390709,-26.831382336009,-41.066772080000,9.435627734774,-11.928110514498,-15.123334539750,8.020691877515,6.079598791267,10.122319637841,-27.988306726335,-8.363694294067,1.313006579197,19.195431791921,-20.743926343781,-42.543787253694,9.281923457656,4.126944560670,-27.452517187951,31.728504384924,-25.604432823712,-2.973288638157,4.612578982489,7.478829599196,41.660405085668,0.546194116283,-16.510991323023
